timestamp,open,high,low,close,volume
1742155199999,1894.21,1923.90,1857.08,1881.77,845640.866
1742169599999,1881.78,1897.64,1869.11,1885.97,369840.351
1742183999999,1885.96,1914.88,1885.41,1908.08,408471.728
1742198399999,1908.08,1912.38,1878.66,1900.13,393308.893
1742212799999,1900.13,1918.00,1892.06,1909.71,358142.961
1742227199999,1909.72,1947.00,1886.29,1918.49,1007296.584
1742241599999,1918.50,1951.76,1906.44,1941.24,676889.798
1742255999999,1941.24,1949.20,1921.08,1925.37,363663.089
1742270399999,1925.36,1929.57,1896.30,1900.27,527389.866
1742284799999,1900.26,1909.88,1892.90,1903.99,413808.556
1742299199999,1903.99,1912.30,1884.25,1891.54,465126.512
1742313599999,1891.54,1902.59,1871.14,1879.97,865397.803
1742327999999,1879.97,1907.80,1872.35,1903.53,552241.646
1742342399999,1903.53,1935.44,1897.73,1930.64,410522.554
1742356799999,1930.63,1948.50,1927.12,1937.73,570009.533
1742371199999,1937.73,1942.46,1929.39,1931.21,314671.141
1742385599999,1931.21,2032.73,1930.73,2026.99,1689486.816
1742399999999,2026.98,2056.48,1994.06,2047.87,1588823.025
1742414399999,2047.88,2065.90,1994.16,2029.91,1658908.323
1742428799999,2029.91,2069.69,2027.50,2055.21,562401.162
1742443199999,2055.22,2067.15,2018.82,2021.85,544443.994
1742457599999,2021.85,2024.64,2003.70,2006.45,424949.911
1742471999999,2006.46,2020.57,1970.31,1988.40,961234.699
1742486399999,1988.39,2009.74,1964.95,1971.06,1082975.701
1742500799999,1971.03,1979.46,1951.15,1974.10,785249.134
1742515199999,1974.09,1984.20,1970.39,1982.72,234930.098
1742529599999,1982.72,1995.80,1971.60,1977.25,370621.437
1742543999999,1977.26,1989.02,1965.44,1976.00,360694.846
1742558399999,1976.00,1981.87,1955.79,1966.11,454693.405
1742572799999,1966.11,1973.00,1932.00,1949.63,889389.960
1742587199999,1949.58,1977.41,1945.00,1972.72,509532.129
1742601599999,1972.71,1982.42,1961.24,1964.81,247348.670
1742615999999,1964.81,1986.72,1963.41,1985.00,342194.378
1742630399999,1985.00,1992.30,1982.08,1983.16,227786.565
1742644799999,1983.15,2006.00,1980.40,1989.36,440844.143
1742659199999,1989.35,1996.97,1980.30,1985.27,244659.968
1742673599999,1985.27,1999.55,1981.49,1994.99,204859.715
1742687999999,1994.98,2003.31,1973.13,1979.56,258571.258
1742702399999,1979.55,2008.92,1975.51,2007.53,309761.903
1742716799999,2007.53,2020.00,1990.94,2007.20,362109.684
1742731199999,2007.20,2019.87,2001.46,2006.97,377182.631
1742745599999,2006.97,2019.61,2001.20,2006.21,393245.383
1742759999999,2006.22,2007.08,1985.71,1995.39,330836.537
1742774399999,1995.40,2006.00,1978.78,2005.00,385312.338
1742788799999,2005.00,2020.96,1976.46,2013.49,756911.747
1742803199999,2013.48,2079.23,2013.48,2068.47,1089312.025
1742817599999,2068.48,2104.24,2067.93,2091.67,832640.706
1742831999999,2091.68,2101.90,2072.20,2088.80,933778.402
1742846399999,2088.79,2101.30,2066.38,2087.71,741455.857
1742860799999,2087.71,2094.44,2066.87,2080.41,313845.789
1742875199999,2080.40,2097.21,2040.40,2042.26,794386.930
1742889599999,2042.26,2066.16,2036.00,2054.80,502510.264
1742903999999,2054.80,2074.53,2052.33,2067.36,375092.262
1742918399999,2067.36,2079.16,2050.70,2066.46,764435.343
1742932799999,2066.45,2083.21,2055.19,2074.65,468622.216
1742947199999,2074.65,2082.99,2052.20,2065.22,337106.253
1742961599999,2065.22,2077.70,2040.90,2048.08,497914.751
1742975999999,2048.07,2070.88,2046.46,2068.34,384951.288
1742990399999,2068.34,2074.85,2056.60,2067.44,378221.549
1743004799999,2067.43,2069.51,2005.00,2011.21,1256071.102
1743019199999,2011.20,2021.48,1980.41,1998.90,898704.164
1743033599999,1998.90,2017.69,1990.01,2008.69,464182.087
1743047999999,2008.69,2036.88,2006.07,2030.50,498122.393
1743062399999,2030.50,2032.00,2020.21,2025.44,222635.209
1743076799999,2025.43,2035.00,2011.00,2015.30,518015.594
1743091199999,2015.29,2025.43,1985.71,2004.57,1258185.495
1743105599999,2004.58,2014.20,1992.48,2003.48,457851.764
1743119999999,2003.48,2020.83,1998.27,2002.80,309737.998
1743134399999,2002.80,2015.09,1990.72,1999.02,468146.336
1743148799999,1999.02,2003.88,1896.70,1909.04,1820054.981
1743163199999,1909.04,1924.00,1854.20,1899.41,1172025.164
1743177599999,1899.41,1907.26,1870.51,1871.45,1204765.180
1743191999999,1871.45,1886.76,1861.07,1873.34,667018.346
1743206399999,1873.34,1901.41,1872.60,1896.02,360194.677
1743220799999,1896.03,1912.94,1885.10,1898.95,527912.240
1743235199999,1898.94,1904.28,1874.16,1879.37,379071.315
1743249599999,1879.37,1886.58,1832.29,1843.71,1090356.163
1743263999999,1843.72,1862.76,1832.32,1839.22,662106.215
1743278399999,1839.28,1847.00,1796.13,1826.77,1336288.716
1743292799999,1826.76,1829.57,1810.13,1827.32,389113.536
1743307199999,1827.31,1843.61,1811.35,1833.32,517641.308
1743321599999,1833.31,1846.24,1831.55,1836.70,276141.074
1743335999999,1836.69,1848.08,1824.78,1832.49,397027.426
1743350399999,1832.49,1839.48,1782.00,1812.81,808086.885
1743364799999,1812.81,1834.57,1784.15,1813.38,967580.801
1743379199999,1813.38,1820.91,1766.04,1806.99,892084.586
1743393599999,1806.99,1823.01,1775.92,1797.72,962829.575
1743407999999,1797.73,1813.00,1788.13,1797.91,574601.289
1743422399999,1797.90,1819.00,1776.56,1812.52,967438.186
1743436799999,1812.51,1853.34,1792.60,1841.37,1556360.743
1743451199999,1841.37,1846.40,1815.76,1826.89,731114.100
1743465599999,1826.90,1834.09,1815.22,1821.59,420186.820
1743479999999,1821.59,1842.57,1816.64,1834.25,473423.689
1743494399999,1834.25,1866.98,1831.23,1853.34,525037.726
1743508799999,1853.34,1891.42,1853.02,1861.48,903063.677
1743523199999,1861.49,1927.79,1841.20,1917.89,1789332.277
1743537599999,1917.89,1923.63,1900.53,1909.12,585488.092
1743551999999,1909.11,1921.98,1895.90,1904.21,395399.142
1743566399999,1904.21,1908.01,1871.31,1875.41,577615.724
1743580799999,1875.40,1882.31,1850.69,1864.07,756780.281
1743595199999,1864.06,1887.23,1861.61,1868.05,576873.633
1743609599999,1868.08,1918.00,1853.12,1900.09,1773371.715
1743623999999,1900.10,1915.28,1881.09,1910.56,760001.680
1743638399999,1910.59,1957.97,1780.52,1794.10,2635212.170
1743652799999,1794.11,1834.12,1787.90,1823.75,784321.875
1743667199999,1823.75,1844.97,1805.56,1814.52,569594.176
1743681599999,1814.51,1823.49,1786.14,1794.39,702746.642
1743695999999,1794.39,1799.82,1747.47,1781.42,1901206.210
1743710399999,1781.42,1798.57,1766.29,1786.53,737214.928
1743724799999,1786.50,1821.50,1778.64,1816.48,491284.518
1743739199999,1816.48,1822.69,1770.00,1792.13,745536.338
1743753599999,1792.13,1821.40,1783.08,1816.88,531862.172
1743767999999,1816.87,1834.70,1757.52,1783.16,1469835.729
1743782399999,1783.15,1820.18,1768.57,1794.47,1965960.639
1743796799999,1794.48,1828.71,1782.15,1809.02,1169114.734
1743811199999,1809.03,1827.99,1806.43,1815.97,338804.890
1743825599999,1815.97,1826.63,1808.27,1809.01,307874.561
1743839999999,1809.00,1815.00,1803.04,1812.40,223423.979
1743854399999,1812.39,1821.26,1805.55,1806.60,293918.170
1743868799999,1806.60,1807.61,1776.34,1781.10,708383.180
1743883199999,1781.10,1794.86,1778.66,1781.33,270821.538
1743897599999,1781.32,1809.30,1761.18,1805.15,554505.687
1743911999999,1805.14,1816.38,1800.87,1809.11,342406.912
1743926399999,1809.10,1812.60,1790.08,1796.84,281144.712
1743940799999,1796.85,1797.28,1782.01,1788.22,398400.869
1743955199999,1788.22,1791.10,1735.01,1758.80,1345342.037
1743969599999,1758.80,1759.21,1601.00,1625.22,3706815.320
1743983999999,1625.21,1630.45,1535.27,1579.98,3313932.915
1743998399999,1579.98,1613.51,1520.00,1542.79,2240648.744
1744012799999,1542.78,1561.00,1410.00,1459.52,4128035.462
1744027199999,1459.51,1520.75,1454.80,1482.34,2926446.072
1744041599999,1482.34,1638.47,1477.17,1555.54,5572723.272
1744055999999,1555.54,1572.11,1525.21,1544.56,1948786.181
1744070399999,1544.56,1584.58,1544.19,1552.44,815431.621
1744084799999,1552.44,1618.00,1540.19,1583.96,1181229.738
1744099199999,1583.95,1602.29,1560.86,1569.98,762719.837
1744113599999,1569.97,1589.48,1553.48,1587.56,798487.224
1744127999999,1587.57,1592.79,1517.12,1530.75,2315902.959
1744142399999,1530.75,1532.24,1453.46,1466.03,3023004.864
1744156799999,1466.07,1485.60,1441.62,1472.67,1116522.208
1744171199999,1472.68,1481.69,1384.00,1417.96,2791527.731
1744185599999,1417.96,1491.68,1414.00,1482.90,1853602.262
1744199999999,1482.89,1496.00,1444.00,1454.64,2120377.739
1744214399999,1454.64,1501.03,1439.03,1484.80,2591270.906
1744228799999,1484.79,1672.80,1481.15,1639.73,5455621.134
1744243199999,1639.73,1688.00,1639.73,1668.69,1304170.851
1744257599999,1668.70,1669.19,1601.00,1616.39,1273973.227
1744271999999,1616.39,1625.48,1582.50,1595.03,1060130.383
1744286399999,1595.03,1606.02,1580.50,1593.92,855212.641
1744300799999,1593.91,1627.61,1482.56,1495.00,3723353.846
1744315199999,1494.99,1531.74,1470.84,1513.67,2460720.447
1744329599999,1513.67,1533.00,1513.05,1521.57,571802.497
1744343999999,1521.56,1550.00,1503.63,1543.63,1189406.950
1744358399999,1543.63,1561.95,1540.10,1551.99,728688.675
1744372799999,1551.99,1585.18,1536.47,1557.93,1521498.390
1744387199999,1557.94,1580.78,1540.36,1564.79,1593556.336
1744401599999,1564.80,1590.88,1554.90,1564.84,917672.153
1744415999999,1564.83,1586.31,1556.40,1565.96,517260.182
1744430399999,1565.97,1569.16,1545.06,1553.61,539836.974
1744444799999,1553.61,1584.53,1549.51,1581.24,654101.941
1744459199999,1581.23,1605.71,1580.01,1593.21,736582.051
1744473599999,1593.22,1669.85,1589.79,1655.10,2130308.934
1744487999999,1655.09,1661.57,1627.42,1641.89,1037868.529
1744502399999,1641.90,1659.68,1640.35,1643.60,505815.558
1744516799999,1643.60,1649.20,1605.68,1623.60,841518.836
1744531199999,1623.60,1623.91,1596.21,1612.77,744463.530
1744545599999,1612.78,1627.45,1590.71,1603.62,789948.467
1744559999999,1603.61,1608.50,1565.11,1585.92,1257579.894
1744574399999,1585.92,1648.73,1559.40,1589.42,1825478.701
1744588799999,1589.42,1616.29,1571.03,1596.92,1036373.064
1744603199999,1596.93,1659.81,1594.73,1629.01,1227511.284
1744617599999,1629.01,1641.85,1611.51,1634.92,668501.508
1744631999999,1634.92,1691.57,1628.64,1674.63,1463883.102
1744646399999,1674.63,1689.27,1618.29,1626.96,1932797.485
1744660799999,1626.97,1650.80,1613.37,1635.92,1110666.160
1744675199999,1635.95,1637.35,1603.00,1623.02,568816.391
1744689599999,1623.02,1643.21,1613.65,1637.15,788829.251
1744703999999,1637.15,1648.00,1631.45,1644.18,482653.824
1744718399999,1644.18,1651.79,1621.32,1631.18,754097.451
1744732799999,1631.17,1660.68,1600.01,1620.12,1803551.904
1744747199999,1620.11,1627.19,1594.21,1606.17,783964.399
1744761599999,1606.17,1614.35,1582.14,1588.00,717000.749
1744775999999,1588.00,1603.81,1575.04,1590.02,764456.657
1744790399999,1590.03,1592.76,1550.00,1563.45,1185857.635
1744804799999,1563.44,1585.00,1555.72,1583.25,795586.966
1744819199999,1583.26,1614.95,1565.02,1589.91,1517926.075
1744833599999,1589.91,1612.36,1537.56,1588.16,2336959.978
1744847999999,1588.13,1598.01,1569.24,1576.58,621308.471
1744862399999,1576.57,1594.90,1574.00,1584.04,533161.530
1744876799999,1584.04,1609.90,1580.14,1600.99,576222.253
1744891199999,1600.99,1603.50,1587.69,1592.50,482812.693
1744905599999,1592.51,1602.76,1562.26,1582.42,1222967.991
1744919999999,1582.43,1616.81,1575.36,1580.40,1722278.691
1744934399999,1580.40,1591.00,1578.00,1582.84,405071.384
1744948799999,1582.84,1588.69,1576.21,1583.40,344118.380
1744963199999,1583.40,1584.49,1572.65,1583.45,379764.077
1744977599999,1583.46,1592.40,1581.34,1589.89,384028.046
1744991999999,1589.90,1596.63,1577.56,1582.27,560886.162
1745006399999,1582.28,1594.45,1580.95,1592.38,423029.653
1745020799999,1592.38,1600.00,1586.27,1587.91,308637.419
1745035199999,1587.91,1599.72,1584.01,1597.20,343811.216
1745049599999,1597.20,1613.00,1594.32,1600.27,488347.419
1745063999999,1600.28,1606.02,1593.23,1596.29,306148.028
1745078399999,1596.29,1612.00,1594.38,1606.59,462593.576
1745092799999,1606.60,1632.29,1597.76,1613.99,673583.795
1745107199999,1613.99,1622.11,1610.21,1612.44,229487.075
1745121599999,1612.45,1618.46,1607.20,1611.14,312363.415
1745135999999,1611.15,1617.00,1580.00,1596.62,585042.664
1745150399999,1596.63,1596.88,1564.69,1571.78,848913.210
1745164799999,1571.78,1583.39,1570.19,1572.80,516047.816
1745179199999,1572.80,1587.13,1570.45,1585.34,285611.444
1745193599999,1585.34,1600.00,1573.36,1586.56,552942.438
1745207999999,1586.57,1645.34,1585.28,1634.06,1670017.800
1745222399999,1634.06,1658.00,1630.40,1645.10,884262.679
1745236799999,1645.11,1654.64,1617.04,1625.66,858321.394
1745251199999,1625.66,1641.39,1607.63,1622.50,1516623.695
1745265599999,1622.50,1625.41,1560.62,1572.86,2068484.332
1745279999999,1572.86,1579.97,1570.01,1578.64,472368.454
1745294399999,1578.63,1593.23,1535.00,1578.21,1503216.179
1745308799999,1578.21,1623.50,1573.07,1618.60,1108463.740
1745323199999,1618.60,1638.00,1612.41,1630.14,1156134.698
1745337599999,1630.14,1725.93,1626.00,1702.41,3399957.543
1745351999999,1702.41,1710.00,1681.42,1697.54,1201729.974
1745366399999,1697.53,1779.02,1691.49,1755.57,1938167.321
1745380799999,1755.58,1807.36,1744.30,1794.51,1748752.815
1745395199999,1794.51,1817.98,1773.10,1791.27,1424392.821
1745409599999,1791.28,1812.04,1778.29,1796.74,1057307.676
1745423999999,1796.74,1838.00,1761.00,1793.70,2699639.526
1745438399999,1793.71,1809.60,1773.43,1785.44,1026256.555
1745452799999,1785.44,1806.28,1784.78,1794.46,353173.727
1745467199999,1794.45,1802.27,1765.52,1767.30,773066.615
1745481599999,1767.29,1775.71,1750.80,1755.61,758688.419
1745495999999,1755.60,1759.88,1721.22,1754.05,1321170.566
1745510399999,1754.04,1777.33,1743.12,1763.83,1152418.662
1745524799999,1763.83,1776.85,1745.09,1762.21,881755.193
1745539199999,1762.21,1774.17,1747.81,1768.80,360233.916
1745553599999,1768.79,1789.88,1737.40,1760.00,908000.423
1745567999999,1760.00,1781.23,1757.25,1776.38,577613.878
1745582399999,1776.39,1792.72,1763.08,1789.47,923294.946
1745596799999,1789.47,1826.91,1755.81,1805.70,2239999.361
1745611199999,1805.69,1809.81,1781.32,1801.45,909113.932
1745625599999,1801.45,1808.87,1783.00,1783.77,431087.636
1745639999999,1783.76,1815.05,1783.76,1796.51,709519.382
1745654399999,1796.50,1809.94,1788.01,1799.54,456016.896
1745668799999,1799.54,1841.49,1777.31,1784.73,1377154.319
1745683199999,1784.73,1803.94,1778.88,1799.39,671756.802
1745697599999,1799.38,1814.95,1795.00,1812.21,316852.466
1745711999999,1812.22,1830.78,1804.52,1820.00,434287.984
1745726399999,1819.99,1857.00,1800.00,1808.74,1269737.641
1745740799999,1808.74,1810.77,1788.88,1802.98,524391.024
1745755199999,1802.98,1814.99,1800.58,1805.04,363311.245
1745769599999,1805.03,1807.96,1780.25,1792.88,784329.967
1745783999999,1792.88,1807.77,1786.18,1806.95,307003.137
1745798399999,1806.95,1807.25,1783.10,1790.21,370782.592
1745812799999,1790.22,1793.25,1750.99,1783.25,1164418.072
1745827199999,1783.24,1811.82,1783.24,1803.95,667932.886
1745841599999,1803.95,1826.71,1787.10,1815.00,1060796.867
1745855999999,1815.00,1816.48,1751.42,1762.08,1529659.660
1745870399999,1762.08,1805.00,1742.15,1796.36,1306542.158
1745884799999,1796.35,1806.87,1780.24,1799.22,623379.044
1745899199999,1799.21,1810.92,1786.68,1801.26,627213.054
1745913599999,1801.26,1824.24,1787.37,1820.77,792123.184
1745927999999,1820.77,1842.82,1815.76,1828.90,1042093.467
1745942399999,1828.89,1832.58,1801.00,1814.21,1241440.926
1745956799999,1814.20,1831.49,1806.00,1820.92,717932.308
1745971199999,1820.92,1824.87,1779.36,1796.57,894515.506
1745985599999,1796.57,1812.48,1787.72,1808.19,573242.097
1745999999999,1808.18,1812.22,1790.00,1795.55,424863.455
1746014399999,1795.54,1816.00,1791.61,1814.79,544629.985
1746028799999,1814.79,1815.48,1730.60,1763.72,2614074.383
1746043199999,1763.72,1792.39,1755.02,1785.96,837128.774
1746057599999,1786.08,1809.19,1784.00,1792.71,632604.794
1746071999999,1792.71,1818.18,1791.55,1807.28,587418.818
1746086399999,1807.28,1816.77,1801.24,1809.74,400734.586
1746100799999,1809.74,1858.73,1807.74,1844.79,1437470.389
1746115199999,1844.79,1872.71,1823.47,1851.99,1789376.969
1746129599999,1852.00,1869.40,1838.08,1842.12,735528.169
1746143999999,1842.11,1850.45,1831.80,1837.19,410179.107
1746158399999,1837.18,1850.49,1834.06,1846.66,472225.233
1746172799999,1846.66,1850.86,1815.00,1815.30,775261.172
1746187199999,1815.29,1834.92,1812.00,1832.39,738231.839
1746201599999,1832.39,1853.58,1822.13,1840.21,1066632.348
1746215999999,1840.21,1871.06,1830.79,1838.78,1002260.931
1746230399999,1838.78,1847.23,1832.10,1841.22,275358.821
1746244799999,1841.22,1842.44,1825.52,1834.08,325492.804
1746259199999,1834.07,1838.55,1823.39,1825.58,317792.130
1746273599999,1825.58,1829.99,1816.23,1823.35,571769.933
1746287999999,1823.34,1839.27,1823.10,1833.51,429242.931
1746302399999,1833.51,1838.56,1807.75,1837.61,700161.621
1746316799999,1837.62,1848.00,1827.79,1832.55,457184.141
1746331199999,1832.55,1848.84,1825.28,1831.24,497884.745
1746345599999,1831.24,1849.53,1828.43,1840.24,489368.721
1746359999999,1840.24,1840.73,1820.75,1826.69,612670.707
1746374399999,1826.68,1833.07,1817.03,1829.63,405676.694
1746388799999,1829.64,1832.28,1821.06,1827.58,339285.093
1746403199999,1827.59,1841.76,1801.71,1807.87,710871.396
1746417599999,1807.87,1817.60,1780.02,1793.86,986733.206
1746431999999,1793.85,1829.07,1792.00,1825.74,627690.591
1746446399999,1825.73,1830.72,1797.00,1803.81,868144.459
1746460799999,1803.81,1814.86,1793.29,1800.14,844857.592
1746475199999,1800.14,1828.00,1799.86,1815.65,671849.243
1746489599999,1815.64,1832.98,1797.79,1819.43,642080.274
1746503999999,1819.43,1820.30,1791.57,1805.50,698535.993
1746518399999,1805.49,1808.55,1797.26,1805.00,302865.771
1746532799999,1804.99,1805.17,1755.71,1769.10,1150386.634
1746547199999,1769.09,1779.08,1750.00,1769.31,1198817.219
1746561599999,1769.31,1798.41,1761.00,1784.05,827534.324
1746575999999,1784.06,1818.62,1764.39,1816.22,1166051.619
1746590399999,1816.23,1850.00,1813.47,1825.60,1484206.235
1746604799999,1825.60,1837.85,1823.69,1837.26,407889.918
1746619199999,1837.27,1846.50,1829.47,1835.48,697828.821
1746633599999,1835.48,1836.20,1813.36,1816.73,864908.101
1746647999999,1816.72,1817.33,1786.00,1795.08,1577954.618
1746662399999,1795.07,1824.73,1788.00,1810.14,736420.270
1746676799999,1810.13,1907.45,1807.72,1900.50,1786283.565
1746691199999,1900.51,1944.00,1891.36,1927.80,1533788.488
1746705599999,1927.81,1968.29,1925.00,1956.65,1369546.365
1746719999999,1956.65,2075.10,1952.57,2050.56,3473067.062
1746734399999,2050.56,2140.21,2035.79,2117.59,2278690.005
1746748799999,2117.59,2227.00,2111.00,2206.54,2848796.238
1746763199999,2206.53,2244.90,2183.59,2204.56,1883887.846
1746777599999,2204.56,2393.67,2201.98,2363.81,2727001.302
1746791999999,2363.71,2490.75,2291.46,2350.76,5113067.854
1746806399999,2350.75,2388.12,2270.00,2300.55,2541569.629
1746820799999,2300.55,2355.00,2273.63,2330.69,1243862.334
1746835199999,2330.69,2351.16,2321.48,2344.30,415028.972
1746849599999,2344.31,2379.99,2315.09,2338.81,775367.261
1746863999999,2338.81,2416.50,2325.31,2399.17,1014233.591
1746878399999,2399.20,2435.00,2360.00,2383.75,1972913.729
1746892799999,2383.75,2449.99,2383.75,2432.38,1469863.634
1746907199999,2432.38,2512.00,2427.65,2498.35,2129419.275
1746921599999,2498.35,2600.76,2465.60,2581.91,1975957.257
1746935999999,2581.90,2608.00,2498.79,2536.31,1842655.844
1746950399999,2536.31,2561.68,2452.61,2472.61,1538673.347
1746964799999,2472.61,2534.80,2471.50,2529.36,1023280.318
1746979199999,2529.36,2530.92,2434.89,2461.22,1374239.317
1746993599999,2461.22,2524.38,2439.08,2506.99,1105701.773
1747007999999,2507.00,2527.71,2481.95,2513.48,609193.962
1747022399999,2513.48,2548.00,2490.00,2519.01,941674.729
1747036799999,2519.00,2624.84,2484.02,2553.44,2242797.017
1747051199999,2553.45,2585.05,2520.00,2529.34,1268458.744
1747065599999,2529.32,2575.60,2478.00,2485.94,2294695.345
1747079999999,2485.95,2511.94,2406.55,2459.29,1853110.156
1747094399999,2459.28,2499.34,2450.88,2494.16,596324.874
1747108799999,2494.16,2494.90,2414.36,2424.07,1055040.451
1747123199999,2424.06,2479.45,2418.84,2459.90,776859.755
1747137599999,2459.89,2524.97,2450.57,2512.26,965762.294
1747151999999,2512.25,2573.00,2490.13,2564.89,1893092.860
1747166399999,2564.88,2738.62,2558.61,2690.02,2769262.522
1747180799999,2690.02,2706.98,2653.00,2678.59,1236161.125
1747195199999,2678.58,2724.96,2620.80,2645.78,1641253.983
1747209599999,2645.79,2686.61,2635.06,2639.14,807221.596
1747223999999,2639.15,2644.71,2575.00,2624.16,1507824.985
1747238399999,2624.16,2634.52,2557.00,2596.28,1495860.917
1747252799999,2596.28,2616.82,2545.00,2603.85,1049260.687
1747267199999,2603.86,2612.88,2582.31,2608.74,412855.983
1747281599999,2608.75,2646.10,2565.90,2573.77,939751.872
1747295999999,2573.77,2595.73,2513.80,2529.60,1197722.104
1747310399999,2529.59,2566.39,2515.68,2553.81,1225654.523
1747324799999,2553.81,2578.99,2475.61,2562.90,2328139.242
1747339199999,2562.91,2603.52,2510.59,2529.77,1705724.372
1747353599999,2529.77,2563.61,2510.49,2547.75,718685.509
1747367999999,2547.76,2584.08,2533.15,2580.43,686310.721
1747382399999,2580.43,2619.39,2562.92,2600.50,817685.147
1747396799999,2600.51,2648.68,2556.65,2620.00,1458062.580
1747411199999,2620.00,2622.39,2572.30,2593.94,1187310.629
1747425599999,2593.93,2600.96,2568.27,2591.00,563810.618
1747439999999,2591.00,2591.88,2527.14,2535.72,801645.427
1747454399999,2535.71,2537.63,2450.62,2495.93,1792000.979
1747468799999,2495.92,2512.33,2473.53,2491.49,713657.089
1747483199999,2491.49,2495.06,2463.71,2480.54,625120.761
1747497599999,2480.55,2485.76,2442.65,2473.22,822248.107
1747511999999,2473.22,2488.00,2446.70,2468.90,654559.246
1747526399999,2468.90,2495.55,2451.28,2474.09,481277.838
1747540799999,2474.09,2486.78,2466.74,2476.19,331411.088
1747555199999,2476.18,2514.77,2476.18,2508.35,562307.567
1747569599999,2508.35,2527.85,2496.00,2500.49,557580.444
1747583999999,2500.49,2587.52,2486.65,2578.06,1379138.641
1747598399999,2578.07,2582.92,2402.00,2406.78,2642398.498
1747612799999,2406.78,2510.20,2312.62,2496.98,2606228.026
1747627199999,2496.98,2513.38,2378.02,2384.46,1799075.262
1747641599999,2384.46,2412.27,2346.99,2402.54,1602633.825
1747655999999,2402.53,2422.11,2389.00,2416.34,937674.513
1747670399999,2416.33,2473.00,2383.00,2465.59,1658874.566
1747684799999,2465.59,2546.97,2449.82,2517.67,2048794.518
1747699199999,2517.68,2534.09,2491.39,2526.87,825841.907
1747713599999,2526.87,2588.00,2509.52,2552.08,1477473.617
1747727999999,2552.08,2577.54,2520.66,2531.20,913343.332
1747742399999,2531.21,2539.00,2491.00,2513.32,887639.522
1747756799999,2513.32,2514.31,2463.00,2481.52,1339869.174
1747771199999,2481.52,2511.05,2438.39,2500.25,1342709.473
1747785599999,2500.25,2540.47,2483.50,2523.09,984928.514
1747799999999,2523.08,2553.50,2506.31,2543.77,780479.959
1747814399999,2543.76,2615.46,2533.03,2550.72,1630181.452
1747828799999,2550.72,2561.48,2513.21,2535.67,1087132.338
1747843199999,2535.67,2581.96,2520.49,2566.01,1596059.558
1747857599999,2566.01,2614.99,2450.72,2511.11,4283127.922
1747871999999,2511.10,2598.53,2482.45,2550.26,1223065.547
1747886399999,2550.26,2647.25,2543.37,2628.60,1480317.910
1747900799999,2628.59,2646.82,2601.65,2634.41,1239074.054
1747915199999,2634.41,2692.61,2626.41,2649.71,1589788.052
1747929599999,2649.72,2679.30,2618.59,2663.53,1316940.745
1747943999999,2663.54,2675.34,2625.28,2634.02,876865.881
1747958399999,2634.03,2665.00,2627.18,2663.72,482068.043
1747972799999,2663.72,2734.30,2643.76,2720.93,1570361.036
1747987199999,2720.93,2725.39,2650.01,2654.69,1300283.032
1748001599999,2654.69,2687.80,2550.00,2565.32,1833415.438
1748015999999,2565.32,2591.19,2497.00,2567.38,2423745.030
1748030399999,2567.37,2585.94,2545.12,2559.76,959181.098
1748044799999,2559.77,2561.62,2502.10,2525.39,974559.196
1748059199999,2525.38,2555.05,2513.97,2548.98,533556.357
1748073599999,2548.98,2562.33,2534.10,2545.79,469613.397
1748087999999,2545.78,2574.50,2543.81,2562.14,502514.348
1748102399999,2562.15,2564.37,2542.34,2554.32,470406.445
1748116799999,2554.32,2566.40,2542.23,2553.33,309487.140
1748131199999,2553.34,2555.47,2511.13,2529.27,466950.261
1748145599999,2529.27,2538.38,2473.36,2511.79,973247.946
1748159999999,2511.78,2517.66,2486.30,2493.38,384054.290
1748174399999,2493.38,2501.74,2457.60,2496.58,796703.684
1748188799999,2496.58,2524.99,2478.00,2510.47,838094.896
1748203199999,2510.47,2537.00,2495.00,2525.21,415021.708
1748217599999,2525.20,2553.00,2506.08,2550.03,629624.009
1748231999999,2550.03,2576.00,2535.00,2559.33,697788.792
1748246399999,2559.34,2598.60,2556.16,2579.71,683033.265
1748260799999,2579.70,2581.80,2552.47,2566.75,545725.204
1748275199999,2566.74,2573.62,2537.68,2565.00,697779.257
1748289599999,2565.00,2572.80,2521.29,2539.97,642992.323
1748303999999,2539.97,2584.74,2535.19,2562.43,483515.497
1748318399999,2562.42,2572.50,2508.00,2548.42,836329.354
1748332799999,2548.42,2619.61,2547.83,2606.95,1343275.090
1748347199999,2606.97,2654.10,2606.70,2651.98,1387295.484
1748361599999,2651.97,2683.76,2632.42,2667.46,1566938.640
1748375999999,2667.47,2711.80,2657.20,2686.84,1253647.962
1748390399999,2686.84,2693.63,2651.00,2659.84,553686.383
1748404799999,2659.83,2660.85,2617.00,2644.51,734773.316
1748419199999,2644.51,2651.87,2622.36,2635.35,463076.132
1748433599999,2635.36,2658.94,2606.00,2655.99,750489.820
1748447999999,2655.99,2689.13,2612.00,2626.17,1681717.068
1748462399999,2626.20,2664.00,2615.23,2616.61,785142.616
1748476799999,2616.61,2686.00,2610.01,2680.40,740934.455
1748491199999,2680.40,2788.88,2669.43,2762.05,1934120.835
1748505599999,2762.04,2766.66,2700.01,2730.00,1163696.032
1748519999999,2730.00,2744.00,2705.82,2714.84,866640.236
1748534399999,2714.84,2718.09,2620.26,2642.46,2061443.262
1748548799999,2642.46,2672.85,2627.34,2649.35,990275.507
